id,allocation_run_id,gender_group,compatibility_score,members,room_number
Room 6113,run_adf91595,Female_Computer Science_Yr3rd Year,0.978,"Student_3e6f15e8::student_3e6f15e8@example.com::Computer Science::3rd Year,Student_fcfdf2f9::student_fcfdf2f9@example.com::Computer Science::3rd Year,Student_eed3231d::student_eed3231d@example.com::Computer Science::3rd Year",
Room 6114,run_adf91595,Female_Computer Science_Yr3rd Year,0.9779,"Student_2d8db471::student_2d8db471@example.com::Computer Science::3rd Year,Student_551e4a0f::student_551e4a0f@example.com::Computer Science::3rd Year,Student_def512b1::student_def512b1@example.com::Computer Science::3rd Year",
Room 6115,run_adf91595,Female_Computer Science_Yr3rd Year,0.9775,"Student_e2857ba8::student_e2857ba8@example.com::Computer Science::3rd Year,Student_fcc40679::student_fcc40679@example.com::Computer Science::3rd Year,Student_5ea26bf1::student_5ea26bf1@example.com::Computer Science::3rd Year",
Room 6116,run_adf91595,Female_Computer Science_Yr3rd Year,0.977,"Student_599f5b68::student_599f5b68@example.com::Computer Science::3rd Year,Student_0786ee5d::student_0786ee5d@example.com::Computer Science::3rd Year,Student_47e0d44f::student_47e0d44f@example.com::Computer Science::3rd Year",
Room 6117,run_adf91595,Female_Computer Science_Yr3rd Year,0.9763,"Student_b85161c1::student_b85161c1@example.com::Computer Science::3rd Year,Student_a1363047::student_a1363047@example.com::Computer Science::3rd Year,Student_1431d8c3::student_1431d8c3@example.com::Computer Science::3rd Year",
Room 6118,run_adf91595,Female_Computer Science_Yr3rd Year,0.9759,"Student_454232f0::student_454232f0@example.com::Computer Science::3rd Year,Student_954a7773::student_954a7773@example.com::Computer Science::3rd Year,Student_8d8e8afe::student_8d8e8afe@example.com::Computer Science::3rd Year",
Room 6119,run_adf91595,Female_Computer Science_Yr3rd Year,0.9754,"Student_d9fe2837::student_d9fe2837@example.com::Computer Science::3rd Year,Student_0463a246::student_0463a246@example.com::Computer Science::3rd Year,Student_4d2de85f::student_4d2de85f@example.com::Computer Science::3rd Year",
Room 6120,run_adf91595,Female_Computer Science_Yr3rd Year,0.9752,"Student_ecad7bef::student_ecad7bef@example.com::Computer Science::3rd Year,Student_ea03ba53::student_ea03ba53@example.com::Computer Science::3rd Year,Student_c690fba2::student_c690fba2@example.com::Computer Science::3rd Year",
Room 6121,run_adf91595,Female_Computer Science_Yr3rd Year,0.9743,"Student_731ad50b::student_731ad50b@example.com::Computer Science::3rd Year,Student_197ca1a2::student_197ca1a2@example.com::Computer Science::3rd Year,Student_e8cae47d::student_e8cae47d@example.com::Computer Science::3rd Year",
Room 6122,run_adf91595,Female_Computer Science_Yr3rd Year,0.9741,"Student_3e406e0c::student_3e406e0c@example.com::Computer Science::3rd Year,Student_d30982ea::student_d30982ea@example.com::Computer Science::3rd Year,Student_4cfe066f::student_4cfe066f@example.com::Computer Science::3rd Year",
Room 6123,run_adf91595,Female_Computer Science_Yr3rd Year,0.9732,"Student_29eac962::student_29eac962@example.com::Computer Science::3rd Year,Student_bc69eaca::student_bc69eaca@example.com::Computer Science::3rd Year,Student_af7236a1::student_af7236a1@example.com::Computer Science::3rd Year",
Room 6124,run_adf91595,Female_Computer Science_Yr3rd Year,0.9719,"Student_f2c12d3a::student_f2c12d3a@example.com::Computer Science::3rd Year,Student_4a5f1690::student_4a5f1690@example.com::Computer Science::3rd Year,Student_c0327abb::student_c0327abb@example.com::Computer Science::3rd Year",
Room 6125,run_adf91595,Female_Computer Science_Yr3rd Year,0.9709,"Student_63f6a518::student_63f6a518@example.com::Computer Science::3rd Year,Student_b7e5d57f::student_b7e5d57f@example.com::Computer Science::3rd Year,Student_026282d6::student_026282d6@example.com::Computer Science::3rd Year",
Room 6126,run_adf91595,Female_Computer Science_Yr3rd Year,0.9704,"Student_6eb36227::student_6eb36227@example.com::Computer Science::3rd Year,Student_42706106::student_42706106@example.com::Computer Science::3rd Year,Student_86998c08::student_86998c08@example.com::Computer Science::3rd Year",
Room 6127,run_adf91595,Female_Computer Science_Yr3rd Year,0.969,"Student_251b93b0::student_251b93b0@example.com::Computer Science::3rd Year,Student_4891891b::student_4891891b@example.com::Computer Science::3rd Year,Student_cde62f04::student_cde62f04@example.com::Computer Science::3rd Year",
Room 6128,run_adf91595,Female_Computer Science_Yr3rd Year,0.9685,"Student_dd18479d::student_dd18479d@example.com::Computer Science::3rd Year,Student_0238baa5::student_0238baa5@example.com::Computer Science::3rd Year,Student_6c7117c6::student_6c7117c6@example.com::Computer Science::3rd Year",
Room 6129,run_adf91595,Female_Computer Science_Yr3rd Year,0.968,"Student_fc035de2::student_fc035de2@example.com::Computer Science::3rd Year,Student_e7132f0a::student_e7132f0a@example.com::Computer Science::3rd Year,Student_e0c52449::student_e0c52449@example.com::Computer Science::3rd Year",
Room 6130,run_adf91595,Female_Computer Science_Yr3rd Year,0.968,"Student_1d6b918e::student_1d6b918e@example.com::Computer Science::3rd Year,Student_95e0bcb1::student_95e0bcb1@example.com::Computer Science::3rd Year,Student_f12b29fa::student_f12b29fa@example.com::Computer Science::3rd Year",
Room 6131,run_adf91595,Female_Computer Science_Yr3rd Year,0.9677,"Student_cbaa7f39::student_cbaa7f39@example.com::Computer Science::3rd Year,Student_202fd1b6::student_202fd1b6@example.com::Computer Science::3rd Year,Student_897dfff7::student_897dfff7@example.com::Computer Science::3rd Year",
Room 6132,run_adf91595,Female_Computer Science_Yr3rd Year,0.9673,"Student_ad9cb6dd::student_ad9cb6dd@example.com::Computer Science::3rd Year,Student_5291cb88::student_5291cb88@example.com::Computer Science::3rd Year,Student_8120ff46::student_8120ff46@example.com::Computer Science::3rd Year",
Room 6133,run_adf91595,Female_Computer Science_Yr3rd Year,0.9656,"Student_c1835497::student_c1835497@example.com::Computer Science::3rd Year,Student_e68d0969::student_e68d0969@example.com::Computer Science::3rd Year,Student_0eeff51f::student_0eeff51f@example.com::Computer Science::3rd Year",
Room 6134,run_adf91595,Female_Computer Science_Yr3rd Year,0.9633,"Student_85041844::student_85041844@example.com::Computer Science::3rd Year,Student_b9779de5::student_b9779de5@example.com::Computer Science::3rd Year,Student_22bd75d3::student_22bd75d3@example.com::Computer Science::3rd Year",
Room 6135,run_adf91595,Female_Computer Science_Yr3rd Year,0.9627,"Student_08eb0f0d::student_08eb0f0d@example.com::Computer Science::3rd Year,Student_0ce56c02::student_0ce56c02@example.com::Computer Science::3rd Year,Student_bdff6251::student_bdff6251@example.com::Computer Science::3rd Year",
Room 6136,run_adf91595,Female_Computer Science_Yr3rd Year,0.9622,"Student_cc0300db::student_cc0300db@example.com::Computer Science::3rd Year,Student_37de4338::student_37de4338@example.com::Computer Science::3rd Year,Student_1489e6ad::student_1489e6ad@example.com::Computer Science::3rd Year",
Room 6137,run_adf91595,Female_Computer Science_Yr3rd Year,0.9606,"Student_fd3e1896::student_fd3e1896@example.com::Computer Science::3rd Year,Student_123e762e::student_123e762e@example.com::Computer Science::3rd Year,Student_53e851d4::student_53e851d4@example.com::Computer Science::3rd Year",
Room 6138,run_adf91595,Female_Computer Science_Yr3rd Year,0.9572,"Student_a11a106d::student_a11a106d@example.com::Computer Science::3rd Year,Student_296dda6d::student_296dda6d@example.com::Computer Science::3rd Year,Student_0cae50f9::student_0cae50f9@example.com::Computer Science::3rd Year",
Room 6139,run_adf91595,Female_Computer Science_Yr3rd Year,0.9565,"Student_0d91a38d::student_0d91a38d@example.com::Computer Science::3rd Year,Student_0f2ec352::student_0f2ec352@example.com::Computer Science::3rd Year,Student_f2083b75::student_f2083b75@example.com::Computer Science::3rd Year",
Room 6140,run_adf91595,Female_Computer Science_Yr3rd Year,0.9526,"Student_787a0a78::student_787a0a78@example.com::Computer Science::3rd Year,Student_b0dda3c8::student_b0dda3c8@example.com::Computer Science::3rd Year,Student_a9800d47::student_a9800d47@example.com::Computer Science::3rd Year",
Room 6141,run_adf91595,Female_Computer Science_Yr3rd Year,0.9462,"Student_564d860b::student_564d860b@example.com::Computer Science::3rd Year,Student_fd73c950::student_fd73c950@example.com::Computer Science::3rd Year,Student_25bb74bf::student_25bb74bf@example.com::Computer Science::3rd Year",
Room 6142,run_adf91595,Female_Computer Science_Yr3rd Year,0.9419,"Student_767b29a2::student_767b29a2@example.com::Computer Science::3rd Year,Student_0a578d16::student_0a578d16@example.com::Computer Science::3rd Year,Student_62573d5a::student_62573d5a@example.com::Computer Science::3rd Year",
Room 6143,run_adf91595,Female_Computer Science_Yr3rd Year,0.941,"Student_cb0b26f3::student_cb0b26f3@example.com::Computer Science::3rd Year,Student_d7611e2d::student_d7611e2d@example.com::Computer Science::3rd Year,Student_5a8b90b4::student_5a8b90b4@example.com::Computer Science::3rd Year",
Room 6144,run_adf91595,Female_Computer Science_Yr3rd Year,0.917,"Student_9edf669c::student_9edf669c@example.com::Computer Science::3rd Year,Student_4df9d545::student_4df9d545@example.com::Computer Science::3rd Year,Student_08893b5c::student_08893b5c@example.com::Computer Science::3rd Year",
Room 6145,run_adf91595,Female_Computer Science_Yr3rd Year,0.8908,"Student_46293ace::student_46293ace@example.com::Computer Science::3rd Year,Student_f09c2a58::student_f09c2a58@example.com::Computer Science::3rd Year,Student_eda726d1::student_eda726d1@example.com::Computer Science::3rd Year",
Room 6146,run_adf91595,Female_Computer Science_Yr3rd Year,0.8812,"Student_a2668370::student_a2668370@example.com::Computer Science::3rd Year,Student_c31f2efa::student_c31f2efa@example.com::Computer Science::3rd Year,Student_b0c29cb5::student_b0c29cb5@example.com::Computer Science::3rd Year",
Room 6147,run_adf91595,Female_Mechanical_Yr3rd Year,0.9987,"Student_a61e6ea2::student_a61e6ea2@example.com::Mechanical::3rd Year,Student_131d937c::student_131d937c@example.com::Mechanical::3rd Year,Student_b8a3954e::student_b8a3954e@example.com::Mechanical::3rd Year",
Room 6148,run_adf91595,Female_Mechanical_Yr3rd Year,0.9987,"Student_387cedb0::student_387cedb0@example.com::Mechanical::3rd Year,Student_9269fddf::student_9269fddf@example.com::Mechanical::3rd Year,Student_1caf5fdd::student_1caf5fdd@example.com::Mechanical::3rd Year",
Room 6149,run_adf91595,Female_Mechanical_Yr3rd Year,0.9983,"Student_e918d42c::student_e918d42c@example.com::Mechanical::3rd Year,Student_36f5fee3::student_36f5fee3@example.com::Mechanical::3rd Year,Student_bc8ae06b::student_bc8ae06b@example.com::Mechanical::3rd Year",
Room 6150,run_adf91595,Female_Mechanical_Yr3rd Year,0.9976,"Student_be106eea::student_be106eea@example.com::Mechanical::3rd Year,Student_ff80facd::student_ff80facd@example.com::Mechanical::3rd Year,Student_c165048b::student_c165048b@example.com::Mechanical::3rd Year",
Room 6151,run_adf91595,Female_Mechanical_Yr3rd Year,0.9975,"Student_b4b15531::student_b4b15531@example.com::Mechanical::3rd Year,Student_aacbfaf2::student_aacbfaf2@example.com::Mechanical::3rd Year,Student_d93b7d94::student_d93b7d94@example.com::Mechanical::3rd Year",
Room 6152,run_adf91595,Female_Mechanical_Yr3rd Year,0.9972,"Student_a8a37448::student_a8a37448@example.com::Mechanical::3rd Year,Student_c69c75c6::student_c69c75c6@example.com::Mechanical::3rd Year,Student_869c48a6::student_869c48a6@example.com::Mechanical::3rd Year",
Room 6153,run_adf91595,Female_Mechanical_Yr3rd Year,0.9971,"Student_4e698854::student_4e698854@example.com::Mechanical::3rd Year,Student_d2f76a83::student_d2f76a83@example.com::Mechanical::3rd Year,Student_2f63da18::student_2f63da18@example.com::Mechanical::3rd Year",
Room 6154,run_adf91595,Female_Mechanical_Yr3rd Year,0.9971,"Student_18d8f67c::student_18d8f67c@example.com::Mechanical::3rd Year,Student_aa49621c::student_aa49621c@example.com::Mechanical::3rd Year,Student_2da05d90::student_2da05d90@example.com::Mechanical::3rd Year",
Room 6155,run_adf91595,Female_Mechanical_Yr3rd Year,0.9971,"Student_d4e810af::student_d4e810af@example.com::Mechanical::3rd Year,Student_59706d3d::student_59706d3d@example.com::Mechanical::3rd Year,Student_b40fe7ff::student_b40fe7ff@example.com::Mechanical::3rd Year",
Room 6156,run_adf91595,Female_Mechanical_Yr3rd Year,0.997,"Student_c077ced4::student_c077ced4@example.com::Mechanical::3rd Year,Student_4c5398f2::student_4c5398f2@example.com::Mechanical::3rd Year,Student_8f2f7e8e::student_8f2f7e8e@example.com::Mechanical::3rd Year",
Room 6157,run_adf91595,Female_Mechanical_Yr3rd Year,0.9968,"Student_b90522f8::student_b90522f8@example.com::Mechanical::3rd Year,Student_a3032ae1::student_a3032ae1@example.com::Mechanical::3rd Year,Student_bf9836ce::student_bf9836ce@example.com::Mechanical::3rd Year",
Room 6158,run_adf91595,Female_Mechanical_Yr3rd Year,0.9965,"Student_ee358963::student_ee358963@example.com::Mechanical::3rd Year,Student_cca3574f::student_cca3574f@example.com::Mechanical::3rd Year,Student_c35a6140::student_c35a6140@example.com::Mechanical::3rd Year",
Room 6159,run_adf91595,Female_Mechanical_Yr3rd Year,0.9963,"Student_43fa2182::student_43fa2182@example.com::Mechanical::3rd Year,Student_ad3c1f2d::student_ad3c1f2d@example.com::Mechanical::3rd Year,Student_757b9ce0::student_757b9ce0@example.com::Mechanical::3rd Year",
Room 6160,run_adf91595,Female_Mechanical_Yr3rd Year,0.9959,"Student_a71bd587::student_a71bd587@example.com::Mechanical::3rd Year,Student_125dd245::student_125dd245@example.com::Mechanical::3rd Year,Student_9a0ab712::student_9a0ab712@example.com::Mechanical::3rd Year",
Room 6161,run_adf91595,Female_Mechanical_Yr3rd Year,0.9958,"Student_16122a37::student_16122a37@example.com::Mechanical::3rd Year,Student_31b23faf::student_31b23faf@example.com::Mechanical::3rd Year,Student_85abcaba::student_85abcaba@example.com::Mechanical::3rd Year",
Room 6162,run_adf91595,Female_Mechanical_Yr3rd Year,0.9957,"Student_98828fb3::student_98828fb3@example.com::Mechanical::3rd Year,Student_900a1aac::student_900a1aac@example.com::Mechanical::3rd Year,Student_ca0fa21b::student_ca0fa21b@example.com::Mechanical::3rd Year",
Room 6163,run_adf91595,Female_Mechanical_Yr3rd Year,0.9957,"Student_165e9d7e::student_165e9d7e@example.com::Mechanical::3rd Year,Student_4220e692::student_4220e692@example.com::Mechanical::3rd Year,Student_b623fde2::student_b623fde2@example.com::Mechanical::3rd Year",
Room 6164,run_adf91595,Female_Mechanical_Yr3rd Year,0.9956,"Student_03a3b01d::student_03a3b01d@example.com::Mechanical::3rd Year,Student_bee6c4a1::student_bee6c4a1@example.com::Mechanical::3rd Year,Student_da4592fc::student_da4592fc@example.com::Mechanical::3rd Year",
Room 6165,run_adf91595,Female_Mechanical_Yr3rd Year,0.9955,"Student_ec6549ca::student_ec6549ca@example.com::Mechanical::3rd Year,Student_129d6673::student_129d6673@example.com::Mechanical::3rd Year,Student_ae4486d9::student_ae4486d9@example.com::Mechanical::3rd Year",
Room 6166,run_adf91595,Female_Mechanical_Yr3rd Year,0.9955,"Student_8e3bb50d::student_8e3bb50d@example.com::Mechanical::3rd Year,Student_b4ec62d8::student_b4ec62d8@example.com::Mechanical::3rd Year,Student_055c47aa::student_055c47aa@example.com::Mechanical::3rd Year",
Room 6167,run_adf91595,Female_Mechanical_Yr3rd Year,0.9954,"Student_c2999f08::student_c2999f08@example.com::Mechanical::3rd Year,Student_e5cef2d8::student_e5cef2d8@example.com::Mechanical::3rd Year,Student_07e9c5c7::student_07e9c5c7@example.com::Mechanical::3rd Year",
Room 6168,run_adf91595,Female_Mechanical_Yr3rd Year,0.9953,"Student_357c6597::student_357c6597@example.com::Mechanical::3rd Year,Student_d2494bf7::student_d2494bf7@example.com::Mechanical::3rd Year,Student_f74d6028::student_f74d6028@example.com::Mechanical::3rd Year",
Room 6169,run_adf91595,Female_Mechanical_Yr3rd Year,0.9952,"Student_28844228::student_28844228@example.com::Mechanical::3rd Year,Student_1a278523::student_1a278523@example.com::Mechanical::3rd Year,Student_e0ad953a::student_e0ad953a@example.com::Mechanical::3rd Year",
